SimTime,BATCHARGERctr_tb.cc,BATCHARGERctr_tb.clk,BATCHARGERctr_tb.cv,BATCHARGERctr_tb.dgnd,BATCHARGERctr_tb.dvdd,BATCHARGERctr_tb.en,BATCHARGERctr_tb.ibat[7:0],BATCHARGERctr_tb.iend[7:0],BATCHARGERctr_tb.imonen,BATCHARGERctr_tb.rstz,BATCHARGERctr_tb.tbat[7:0],BATCHARGERctr_tb.tc,BATCHARGERctr_tb.tempmax[7:0],BATCHARGERctr_tb.tempmin[7:0],BATCHARGERctr_tb.tmax[7:0],BATCHARGERctr_tb.tmonen,BATCHARGERctr_tb.vbat[7:0],BATCHARGERctr_tb.vcutoff[7:0],BATCHARGERctr_tb.vmonen,BATCHARGERctr_tb.vpreset[7:0],BATCHARGERctr_tb.vtok
18345000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18350000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18355000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18360000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18365000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18370000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18375000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18380000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18385000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18390000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18395000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18400000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18405000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18410000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18415000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18420000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18425000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18430000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18435000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18440000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18445000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18450000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18455000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18460000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18465000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18470000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18475000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18480000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18485000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18490000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18495000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18500000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18505000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18510000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18515000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18520000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18525000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18530000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18535000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18540000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18545000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18550000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18555000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18560000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18565000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18570000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18575000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18580000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18585000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18590000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18595000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18600000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18605000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18610000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18615000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18620000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18625000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18630000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18635000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18640000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18645000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18650000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18655000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18660000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18665000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18670000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18675000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18680000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18685000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18690000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18695000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18700000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18705000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18710000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18715000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18720000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18725000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18730000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18735000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18740000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18745000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18750000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18755000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18760000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18765000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18770000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18775000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18780000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18785000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18790000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18795000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18800000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18805000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18810000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18815000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18820000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18825000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18830000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18835000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18840000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18845000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18850000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18855000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18860000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18865000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18870000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18875000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18880000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18885000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18890000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18895000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18900000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18905000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18910000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18915000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18920000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18925000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18930000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18935000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18940000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18945000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18950000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18955000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18960000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18965000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18970000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18975000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18980000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18985000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18990000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
18995000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19000000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19005000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19010000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19015000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19020000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19025000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19030000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19035000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19040000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19045000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19050000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19055000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19060000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19065000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19070000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19075000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19080000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19085000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19090000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19095000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19100000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19105000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19110000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19115000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19120000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19125000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19130000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19135000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19140000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19145000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19150000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19155000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19160000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19165000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19170000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19175000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19180000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19185000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19190000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19195000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19200000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19205000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19210000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19215000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19220000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19225000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19230000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19235000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19240000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19245000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19250000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19255000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19260000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19265000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19270000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19275000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19280000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19285000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19290000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19295000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19300000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19305000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19310000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19315000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19320000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19325000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19330000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19335000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19340000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19345000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19350000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19355000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19360000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19365000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19370000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19375000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19380000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19385000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19390000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19395000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19400000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19405000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19410000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19415000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19420000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19425000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19430000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19435000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19440000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19445000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19450000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19455000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19460000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19465000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19470000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19475000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19480000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19485000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19490000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19495000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19500000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19505000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19510000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19515000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19520000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19525000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19530000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19535000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19540000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19545000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19550000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19555000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19560000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19565000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19570000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19575000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19580000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19585000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19590000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19595000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19600000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19605000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19610000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19615000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19620000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19625000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19630000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19635000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19640000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19645000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19650000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19655000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19660000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19665000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19670000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19675000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19680000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19685000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19690000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19695000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
19700000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
